1638099986.295466,80
1638099986.407376,80
1638099986.512640,81
1638099986.621294,81
1638099986.737047,80
1638099986.841019,81
1638099986.949008,81
1638099987.055115,81
1638099987.167837,80
1638099987.311771,80
1638099987.420310,82
1638099987.525943,83
1638099987.630393,82
1638099987.733909,83
1638099987.838208,83
1638099987.943226,89
1638099988.047306,89
1638099988.158018,92
1638099988.261542,93
1638099988.364698,99
1638099988.469924,99
1638099988.573099,99
1638099988.676837,100
1638099988.780096,100
1638099988.883240,99
1638099988.986253,99
1638099989.090982,83
1638099989.196052,84
1638099989.301985,84
1638099989.416524,84
1638099989.523459,84
1638099989.627908,85
1638099989.733070,85
1638099989.836539,86
1638099989.940725,86
1638099990.044835,94
1638099990.149122,94
1638099990.253762,87
1638099990.358074,87
1638099990.462099,86
1638099990.565444,86
1638099990.669250,85
1638099990.772849,86
1638099990.876142,87
1638099990.979746,87
1638099991.084540,86
1638099991.188208,86
1638099991.291335,86
1638099991.394544,86
1638099991.500860,86
1638099991.604333,86
1638099991.710285,86
1638099991.813790,87
1638099991.916706,87
1638099992.019583,87
1638099992.123404,87
1638099992.226417,87
1638099992.329694,87
1638099992.432755,88
1638099992.536349,88
1638099992.641456,95
1638099992.744861,95
1638099992.847716,98
1638099992.958244,98
1638099993.062586,100
1638099993.165410,99
1638099993.268323,99
1638099993.371577,100
1638099993.474585,99
1638099993.580486,100
1638099993.685521,100
1638099993.788463,100
1638099993.891573,99
1638099993.995186,100
1638099994.098151,69
1638099994.201432,45
1638099994.304451,22
1638099994.410837,23
1638099994.513712,23
1638099994.617091,25
1638099994.721167,25
1638099994.824371,26
1638099994.929973,26
1638099995.036572,26
1638099995.139609,27
1638099995.242624,27
1638099995.345937,28
1638099995.448999,28
1638099995.552259,28
1638099995.655390,29
1638099995.758673,29
1638099995.861668,29
1638099995.965002,30
1638099996.068238,30
1638099996.171140,30
1638099996.274348,31
1638099996.377215,31
1638099996.480185,31
1638099996.583003,32
1638099996.685943,32
1638099996.789257,33
1638099996.893189,42
1638099996.997419,53
1638099997.100526,64
1638099997.205914,60
1638099997.308871,35
1638099997.413910,34
1638099997.517756,34
1638099997.621936,35
1638099997.726026,35
1638099997.829942,35
1638099997.933459,35
1638099998.037229,35
1638099998.140151,35
1638099998.243506,35
1638099998.348451,36
1638099998.453970,37
1638099998.557322,37
1638099998.661782,37
1638099998.765733,38
1638099998.869112,38
1638099998.972298,38
1638099999.075497,39
1638099999.178614,39
1638099999.282678,40
1638099999.385592,46
1638099999.489099,50
1638099999.592570,54
1638099999.696501,60
1638099999.800326,69
1638099999.903319,48
1638100000.007259,43
1638100000.110288,41
1638100000.213165,41
1638100000.317514,41
1638100000.421070,42
1638100000.524048,42
1638100000.627212,42
1638100000.730111,42
1638100000.833208,43
1638100000.936449,43
1638100001.039326,43
1638100001.142442,43
1638100001.245319,44
1638100001.348101,44
1638100001.451119,44
1638100001.554159,44
1638100001.657228,45
1638100001.762249,45
1638100001.866433,45
1638100001.970150,46
1638100002.075226,52
1638100002.179303,56
1638100002.282482,63
1638100002.386761,66
1638100002.489652,75
1638100002.592625,62
1638100002.697053,49
1638100002.799966,48
1638100002.903005,48
1638100003.009527,48
1638100003.112434,47
1638100003.215626,48
1638100003.318671,48
1638100003.425450,48
1638100003.528458,48
1638100003.631286,48
1638100003.734056,49
1638100003.838521,49
1638100003.941337,49
1638100004.044128,49
1638100004.147357,50
1638100004.250394,50
1638100004.353420,50
1638100004.456277,50
1638100004.559126,50
1638100004.662685,52
1638100004.766920,58
1638100004.870017,58
1638100004.975226,61
1638100005.078509,71
1638100005.181224,77
1638100005.284521,81
1638100005.387840,67
1638100005.490903,54
1638100005.594397,52
1638100005.698166,52
1638100005.802280,53
1638100005.905367,53
1638100006.009363,53
1638100006.112390,53
1638100006.216357,53
1638100006.319760,54
1638100006.424426,54
1638100006.527207,54
1638100006.631074,54
1638100006.733955,54
1638100006.836932,55
1638100006.943263,56
1638100007.046241,56
1638100007.148991,56
1638100007.252531,56
1638100007.358997,56
1638100007.461956,58
1638100007.564772,59
1638100007.667681,69
1638100007.770670,67
1638100007.874441,74
1638100007.978850,77
1638100008.081941,86
1638100008.185017,86
1638100008.288155,59
1638100008.391072,59
1638100008.494236,58
1638100008.597186,58
1638100008.700340,59
1638100008.803298,58
1638100008.913135,59
1638100009.017688,59
1638100009.120718,58
1638100009.223869,58
1638100009.328602,59
1638100009.432460,59
1638100009.535755,59
1638100009.638901,59
1638100009.742039,59
1638100009.845034,59
1638100009.947668,60
1638100010.051281,60
1638100010.154201,60
1638100010.260852,60
1638100010.374631,61
1638100010.480703,69
1638100010.584683,69
1638100010.688779,72
1638100010.795334,72
1638100010.900270,82
1638100011.004644,82
1638100011.110385,90
1638100011.213915,91
1638100011.317567,65
1638100011.421128,63
1638100011.525459,62
1638100011.630289,63
1638100011.736641,63
1638100011.842289,63
1638100011.956226,63
1638100012.060787,63
1638100012.166050,64
1638100012.270861,63
1638100012.374277,63
1638100012.479075,63
1638100012.583939,63
1638100012.688618,64
1638100012.793109,65
1638100012.897735,64
1638100013.001672,64
1638100013.106904,64
1638100013.210268,64
1638100013.321773,66
1638100013.424944,67
1638100013.529475,73
1638100013.634074,74
1638100013.738125,76
1638100013.841508,83
1638100013.945121,87
1638100014.048349,100
1638100014.151510,94
1638100014.255315,83
1638100014.359387,67
1638100014.462444,67
1638100014.565468,67
1638100014.668420,67
1638100014.772360,68
1638100014.875629,69
1638100014.980001,69
1638100015.082837,69
1638100015.186319,68
1638100015.292839,68
1638100015.395795,68
1638100015.498790,69
1638100015.604797,69
1638100015.707737,69
1638100015.810902,69
1638100015.916760,69
1638100016.019751,69
1638100016.122750,69
1638100016.226312,70
1638100016.330442,69
1638100016.435275,69
1638100016.538320,68
1638100016.641913,69
1638100016.745693,69
1638100016.848682,70
1638100016.951423,70
1638100017.054378,71
1638100017.157424,71
1638100017.260402,77
1638100017.363276,81
1638100017.466193,81
1638100017.569558,92
1638100017.672332,92
1638100017.775689,94
1638100017.879263,95
1638100018.017287,94
1638100018.209304,82
1638100018.318554,84
1638100018.472256,85
1638100018.809313,75
1638100018.919230,75
1638100019.068193,75
1638100019.271428,74
1638100019.464754,74
1638100019.659959,75
1638100019.767876,77
1638100019.918772,76
1638100020.073157,76
1638100020.220232,76
1638100020.413325,78
1638100020.523436,77
1638100020.666407,78
1638100020.815901,78
1638100020.960075,77
1638100021.070043,76
1638100021.212222,77
1638100021.322501,77
1638100021.465959,72
1638100021.665790,77
1638100021.774748,76
1638100021.968812,77
1638100022.164121,75
1638100022.323007,78
1638100022.466173,74
1638100022.611614,77
1638100022.723035,78
1638100022.921626,85
1638100023.171892,85
1638100023.365232,87
1638100023.474255,88
1638100023.714123,88
1638100023.821418,96
1638100023.965346,99
1638100024.074302,99
1638100024.222200,99
1638100024.374069,95
1638100024.526340,94
1638100024.674624,94
1638100024.826118,100
1638100025.058067,100
1638100025.169092,92
1638100025.303013,77
1638100025.411901,77
1638100025.522095,76
1638100025.666187,60
1638100025.776653,39
1638100025.917995,40
1638100026.053446,39
1638100026.163677,40
1638100026.273552,40
1638100026.407708,15
1638100026.515716,0
1638100026.626283,0
1638100026.763177,0
1638100026.872047,0
1638100027.003136,0
1638100027.110281,0
1638100027.217777,0
1638100027.324949,0
1638100027.458577,0
1638100027.570238,0
1638100027.701999,0
1638100027.809493,0
1638100027.922126,0
1638100028.057988,0
1638100028.166779,0
1638100028.275930,0
1638100028.404928,0
